	anatase	rutile				
368.126023	186	130.942556672971				
368.514265	221.333333	172.363886030252				
368.90248	220	224.118520086497				
369.290668	210.666667	155.539790841707				
369.67883	195	153.961033381105				
370.066966	214.666667	134.715580704691				
370.455076	217	158.470099812465				
370.843159	243.666667	182.891256619203				
371.231216	174.333333	173.645719210129				
371.619246	174.666667	191.06681850002				
372.00725	189.333333	215.821222574099				
372.395228	216	152.242265432365				
372.783179	194.333333	162.996611989597				
373.171104	228	119.084264331016				
373.559003	282.666667	176.171888456623				
373.946875	196.333333	185.926149281194				
374.334721	244.666667	205.013715889954				
374.722541	218	205.434587282901				
375.110334	254	180.855429374813				
375.498101	313.666667	183.609576250913				
375.885842	215.333333	142.363694911201				
376.273556	198.333333	207.784451270453				
376.661244	248	184.205179413894				
377.048906	249.333333	187.292546341522				
377.436541	300.333333	211.046549968115				
377.82415	260.333333	243.800526378895				
378.211733	237.333333	220.221140573864				
378.599289	240.666667	224.641725467797				
378.986819	338	206.062282145919				
379.374323	338.666667	193.482810608228				
379.7618	221.333333	202.236642769501				
380.149251	301	222.323780714963				
380.536676	323.666667	234.744223444612				
380.924075	336.333333	138.83130395845				
381.311447	339.333333	236.918356171252				
381.698793	266.666667	152.672046168242				
382.086112	345	173.425707864196				
382.473406	392	238.512674429562				
382.860673	326.666667	172.599612693892				
383.247914	354.333333	183.019855742411				
383.635128	329.333333	249.773402489894				
384.022316	311	224.860255021564				
384.409478	387	153.947079337423				
384.796614	367	242.70054143747				
385.183723	374.666667	181.787308236481				
385.570806	426.333333	155.87404581968				
385.957863	412	192.960756187067				
386.344894	414.333333	124.380771338642				
386.731898	351.666667	215.800757189182				
387.118876	326.333333	156.220714823909				
387.505828	423.333333	218.307311242825				
387.892754	451.666667	178.060545445928				
388.279653	415.666667	123.813750347996				
388.666526	399.666667	175.233594034252				
389.053373	448	237.653409504696				
389.440193	418.666667	229.073195674105				
389.826988	423.666667	163.826288712924				
390.213756	416	171.579351450709				
390.600498	456	172.662237966874				
390.987213	436.666667	258.702639447123				
391.373903	461.666667	243.076350766461				
391.760566	542.666667	224.783369992013				
392.147203	419.666667	266.823696090218				
392.533814	513.333333	218.530665061074				
392.920398	537	195.570939938145				
393.306956	528	244.611190687868				
393.693489	452.333333	206.98475027668				
394.079994	481.666667	329.02494980527				
394.466474	417.333333	216.065124172948				
394.852927	491.666667	247.438606446841				
395.239355	399.666667	272.812064559823				
395.625756	485.666667	227.85216357902				
396.012131	442	230.892237470869				
396.398479	515.666667	269.598951268933				
396.784802	372.333333	273.972307906085				
397.171098	420	277.345638449452				
397.557368	501.666667	288.052276865472				
397.943612	480.666667	255.092224154142				
398.32983	476.666667	261.465479315465				
398.716021	456.666667	315.838708383003				
399.102186	478.666667	270.211912323192				
399.488325	484.666667	280.918424136034				
399.874438	402	316.958244821527				
400.260525	441.333333	300.331373379672				
400.646586	434	351.371143810468				
401.03262	410.666667	287.74422114748				
401.418629	434.666667	299.11727432358				
401.804611	338.333333	355.823634405895				
402.190567	370	341.863303360862				
402.576497	399.333333	362.569613188481				
402.9624	400.333333	400.275896922315				
403.348278	386.666667	347.982157495237				
403.734129	391.666667	351.688390974374				
404.119954	371.333333	361.727933326163				
404.505754	342.333333	346.767450517041				
404.891526	330.333333	345.806941647697				
405.277273	372.666667	347.513074617441				
405.662994	308	393.219183459837				
406.048688	332.666667	360.258598208448				
406.434357	247.666667	309.297989796148				
406.819999	311.333333	387.337355290063				
407.205615	296.666667	364.710028656629				
407.591205	290	411.082676895847				
407.976769	327	409.788633007717				
408.362307	288.666667	384.494563992239				
408.747819	281	401.200470849412				
409.133304	272	398.573017612801				
409.518764	228.666667	444.612206215278				
409.904197	332.333333	431.98470272397				
410.289604	217	454.690508105314				
410.674985	253.333333	445.72962035931				
411.06034	267.666667	451.102041485957				
411.445669	238.666667	470.474437485256				
411.830972	279	428.180142357207				
412.216249	229.666667	466.219154101809				
412.601499	215.333333	452.258140752627				
412.986724	281.333333	489.963769242533				
413.371923	268	469.669373605091				
413.757095	232.333333	456.708283873864				
414.142241	249.666667	531.747170015288				
414.527361	229	520.119364029365				
414.912456	220	536.491533882529				
415.297524	227	554.197010641909				
415.682566	208	554.902463273941				
416.067582	233.666667	490.274556778624				
416.452572	168.333333	553.979958155959				
416.837535	223.333333	580.018667439509				
417.222473	191.333333	543.724018562148				
417.607385	232.666667	594.429344557438				
417.99227	207.666667	580.134645458944				
418.37713	260	605.506588199537				
418.761964	211.333333	584.211838812783				
419.146771	210	608.583730332243				
419.531553	204.666667	581.955597690792				
419.916308	173	651.660771955557				
420.301037	197.333333	602.699255092972				
420.685741	183.333333	579.404380069476				
421.070418	187	587.442812952196				
421.455069	184.666667	638.147886707567				
421.839694	199	562.18626933559				
422.224294	175.666667	671.557960802701				
422.608867	203.333333	652.929626176027				
422.993414	99.666667	654.634599422005				
423.377935	174.333333	630.339548540635				
423.76243	170.333333	614.044471531916				
424.146899	160.666667	644.749369395849				
424.531343	236	663.120910098871				
424.91576	179.666667	649.492424708107				
425.300151	209.666667	630.530581189996				
425.684516	193	728.235378544536				
426.068855	191	669.606817771727				
426.453168	148.666667	692.311565871571				
426.837455	189	721.016287844066				
427.221716	125	767.387651689213				
427.605951	170.666667	698.758990407012				
427.99016	129.666667	715.463636997463				
428.374343	164.666667	749.501592460565				
428.758501	162	685.206189762755				
429.142632	148	736.244094971161				
429.526737	155.666667	835.615308052218				
429.910816	202	786.319829005927				
430.294869	123	705.690991832288				
430.678897	163	802.062130497737				
431.062898	145.666667	794.433243069401				
431.446873	118.666667	779.137664513717				
431.830822	180	723.842059830685				
432.214746	225	818.546430986741				
432.598643	125.333333	712.250777049012				
432.982515	182.666667	794.955097950372				
433.36636	149.333333	753.326059757947				
433.75018	123	847.696997404609				
434.133973	142.666667	813.067908957487				
434.517741	138	790.105463349454				
434.901483	136.666667	761.809658614072				
435.285199	84.666667	841.180495751342				
435.668889	147	828.551307761263				
436.052552	105.333333	793.9220936774				
436.43619	165	822.959522432625				
436.819802	168.333333	756.996925060502				
437.203389	117	780.034304527467				
437.586949	151	747.404990900647				
437.970483	168.666667	806.108985146479				
438.353991	188	785.146288264962				
438.737474	149	801.516900222534				
439.12093	101.333333	770.554153086321				
439.504361	133.333333	770.591380789197				
439.887766	167	765.961917364723				
440.271144	140.333333	752.332427846466				
440.654497	163	740.369581167296				
441.037824	130.333333	732.740042360778				
441.421125	134	822.777145426912				
441.8044	103	761.480889365698				
442.18765	134	779.517943143572				
442.570873	121.333333	751.221636827661				
442.954071	134.666667	764.925306350838				
443.337242	92	748.628950780231				
443.720388	169	753.999237048712				
444.103508	128.666667	769.369498189844				
444.486602	130	702.739734203628				
444.86967	84	710.443278090065				
445.252712	101.666667	752.146796849152				
445.635728	153.666667	727.516957480892				
446.018719	89	738.887093951719				
446.401683	120.333333	721.257204328762				
446.784622	141.333333	707.293957544893				
447.167535	62.333333	690.997351633676				
447.550422	105.666667	682.700721595111				
447.933283	92.666667	710.404065429197				
448.316118	-357.666667	693.107384135935				
448.698928	-258	734.477345681761				
449.081711	104.666667	684.847281133803				
449.464469	178.666667	679.550526424932				
449.847201	144	630.920412588714				
450.229907	114	667.623606625147				
450.612587	134.333333	648.326775534232				
450.995241	138.666667	643.363253315968				
451.37787	145.666667	659.733039936793				
451.760473	202.333333	650.102801430269				
452.143049	73.666667	630.472536829961				
452.5256	127.666667	535.508915068741				
452.908126	85.333333	651.211935146609				
453.290625	161.333333	618.914929130693				
453.673099	99	606.951232953864				
454.055546	104	610.654176683251				
454.437968	120.666667	622.690430251726				
454.820364	122.666667	572.393324692853				
455.202735	71.333333	579.096195973068				
455.585079	94.333333	476.465707159499				
455.967398	175.666667	558.501860185017				
456.349691	128	562.871322083187				
456.731958	177	579.907425854009				
457.114199	137.666667	535.610170497483				
457.496414	83	535.312891013608				
457.878604	142.666667	477.682253368822				
458.260768	207	518.718256596687				
458.642906	102	469.087568697204				
459.025018	148.666667	515.790189670373				
459.407105	131	468.15945248263				
459.789166	137	446.528690167539				
460.171201	155.666667	452.897902725099				
460.55321	120.333333	444.600423155311				
460.935193	141	402.969585458175				
461.317151	137.666667	354.005390600127				
461.699083	82.666667	450.374503614731				
462.080989	78.333333	375.410257501987				
462.462869	123.333333	339.779320261894				
462.844724	133.333333	343.48169286089				
463.226553	115	376.517372332537				
463.608356	136.333333	360.886360676836				
463.990133	110.666667	389.588657893786				
464.371885	123.333333	313.957596949825				
464.753611	147.333333	288.659843878516				
465.135311	175.333333	333.695399679858				
465.516985	85.333333	318.397596353852				
465.898634	138	306.099768866935				
466.280256	85.333333	355.135249286232				
466.661854	135	243.504039511055				
467.043425	102	240.539470642092				
467.424971	130	322.908210612218				
467.806491	66.666667	275.943591454995				
468.187985	101.666667	279.645615170424				
468.569453	132.666667	345.347612758505				
468.950896	89.333333	280.716253185674				
469.332313	97.666667	291.418201485495				
469.713704	116.666667	244.453458657967				
470.09507	139.666667	256.488691669528				
470.47641	121	241.190565553741				
470.857724	116	239.559081310605				
471.239012	144.666667	169.927571940121				
471.620275	166.333333	218.629371408725				
472.001512	150.333333	169.664479749981				
472.382724	128	235.032896930325				
472.763909	158.333333	247.401288016884				
473.145069	108	212.102987942531				
473.526204	139	221.137997707267				
473.907312	137.666667	163.839647378218				
474.288395	141.666667	180.207939888257				
474.669452	75.666667	193.576207270948				
475.050484	86.333333	162.277784492727				
475.43149	191.333333	134.979335587158				
475.81247	110.666667	149.347528554241				
476.193425	100.333333	158.049030360411				
476.574353	133	117.417173072797				
476.955257	123.333333	130.451959590708				
477.336134	138.666667	149.820053014834				
477.716986	226	153.188122278048				
478.097812	148.333333	141.889499413914				
478.478613	127	184.590853388868				
478.859388	153.333333	130.625514236474				
479.240137	128.333333	153.993483956731				
479.62086	154.333333	205.028095549641				
480.001558	75.333333	70.0626829816379				
480.382231	157	116.097245252724				
480.762877	173	184.465115430025				
481.143498	145.666667	94.8329614464137				
481.524094	160.666667	102.867450301891				
481.904663	175.333333	82.5685790635836				
482.285207	216.666667	103.936350664364				
482.665726	109.333333	66.3040981042334				
483.046219	90	131.005154416754				
483.426686	187.666667	61.0395176019265				
483.807127	127.666667	100.073856659751				
484.187543	169.666667	102.441504556663				
484.567934	152	111.142461292664				
484.948298	106	41.8433929348794				
485.328637	78.666667	59.5442994161834				
485.708951	194	76.2451817365757				
486.089239	237	96.6127059296197				
486.469501	166.666667	91.3135389953152				
486.849738	205.333333	94.3476799000991				
487.229949	150.666667	63.7151296775348				
487.610134	150	64.0825543276221				
487.990294	173	96.1166218167976				
488.370428	178.666667	39.817330178625				
488.750537	171	28.1846813795405				
489.13062	148	49.8853414531077				
489.510678	201.666667	67.9193093657631				
489.890709	136	60.6199191846337				
490.270716	157.666667	79.987171809029				
490.650697	231	76.6877323060761				
491.030652	193.333333	95.388267675775				
491.410581	184.666667	41.7554449181255				
491.790485	168	77.4559319995642				
492.170364	197.333333	99.1563939200911				
492.550217	208.666667	128.19016471327				
492.930044	179.666667	58.8905763791001				
493.309846	163.333333	37.9242978840186				
493.689622	147.666667	47.624660261589				
494.069373	121.666667	61.9916654782476				
494.449098	178.666667	53.3586455675578				
494.828797	194.333333	100.72560052952				
495.208471	178	46.7591983305699				
495.58812	213	85.1261049707084				
495.967743	217.333333	43.1596524834986				
496.34734	163	55.5265088689404				
496.726912	214	50.8933410934704				
497.106458	188.666667	57.5934821906521				
497.485979	142.333333	18.6269311269222				
497.865474	190	23.6603559358439				
498.244944	241	35.0270895838537				
498.624388	194.333333	27.3937981045154				
499.003806	170.666667	38.7604814978288				
499.383199	256.666667	-22.5395262697697				
499.762567	159.666667	4.16044280172002				
500.141909	244	29.8603857458615				
500.521226	238.333333	66.2269715290913				
500.900517	228.333333	66.9268651849727				
501.279782	241.333333	91.6267347135058				
501.659022	218.666667	98.3265790811272				
502.038237	288	76.6930662878367				
502.417426	265.333333	52.726195367198				
502.796589	287.333333	76.4259653192111				
503.175727	273	29.4590451103122				
503.55484	251.666667	55.4920997405018				
503.933927	310.666667	21.5251302433428				
504.312988	350	36.2248016188358				
504.692024	296	89.5911158334169				
505.071035	289.666667	44.6240728870861				
505.45002	337.333333	71.3236708134071				
505.828979	293.666667	70.3565776123799				
506.207913	362.666667	34.7227932504408				
506.586822	427.666667	17.7556517275899				
506.965705	357.666667	61.7884840773909				
507.344563	346.333333	13.1546262662799				
507.723395	393	30.8540773278206				
508.102202	409.666667	29.2201702284497				
508.480983	397.666667	66.9195710017304				
508.859739	315	17.6189476140994				
509.238469	418.666667	71.98496609912				
509.617174	423.333333	80.3509604232289				
509.995853	446.666667	35.7169296199895				
510.374507	390	100.749541655838				
510.753136	414.666667	24.7821295307753				
511.131739	492.666667	46.814691278364				
511.510317	493.333333	91.5138968650408				
511.888869	452	28.2130763243696				
512.267396	484	25.9122316227864				
512.645897	382	62.278028793855				
513.024373	491.666667	51.9771358040117				
513.402823	428	30.3428836868203				
513.781248	531.666667	38.3752734087171				
514.159648	444	71.0743069697019				
514.538022	436.666667	50.4399814033386				
514.916371	430.666667	-21.8610353239365				
515.294694	450.666667	66.1712568214401				
515.672992	502.666667	8.87019080590483				
516.051265	482	60.5691006294578				
516.429512	411.666667	3.26798632566255				
516.807733	405.666667	25.6335128945189				
517.18593	431	22.9990162689001				
517.564101	460.666667	31.7362535156227				
517.942246	467.666667	1.83860463029379				
518.320366	414.666667	41.6075929409272				
518.698461	458.333333	42.7098864475228				
519.07653	379.333333	-8.52118400208076				
519.454574	449.666667	40.5810507442777				
519.832592	398.333333	42.683254534437				
520.210586	342.333333	34.1187646727201				
520.588553	430.333333	17.2209107026422				
520.966496	387.333333	63.6563620806882				
521.344413	413	38.7584505025347				
521.722304	437	-13.8061580318179				
522.10017	433	75.6292046297917				
522.478011	433.666667	34.3978714873635				
522.855827	458.666667	50.4998435408974				
523.233617	361	75.9351186382321				
523.611381	356.666667	40.0370297793676				
523.989121	282.666667	51.8055812686266				
524.366835	263	55.5741018016866				
524.744523	350	74.675926378547				
525.122187	289.666667	68.1110563035314				
525.499824	353	7.21282112015484				
525.877437	308.666667	12.9812262849021				
526.255024	347.333333	53.0829334934501				
526.632586	373.666667	45.85127989796				
527.010123	315	80.6195964984325				
527.387634	302	64.7212171427055				
527.76512	347	15.1561419829409				
528.14258	348	85.5910368669767				
528.520015	321.333333	84.0259029469749				
528.897425	283.333333	111.127406222935				
529.27481	288	64.2288816948581				
529.652169	256	97.9969932105814				
530.029503	294	27.098409922267				
530.406811	327.333333	-16.4668703222467				
530.784095	312.666667	77.3011547813633				
531.161352	210	90.0691497766124				
531.538585	232.333333	127.503783119985				
531.915792	310.666667	12.2717195071591				
532.292974	248.333333	39.3729610902949				
532.670131	171.666667	101.807506869393				
533.047262	260.333333	4.24202269229193				
533.424368	183	57.3431757111528				
533.801449	202.666667	127.777633925976				
534.178504	230	83.5453961846				
534.555535	204.666667	58.9797967913476				
534.932539	320.666667	91.4141662897345				
535.309519	195	72.5151741362452				
535.686473	182.333333	53.2828200265564				
536.063402	235.333333	46.38376911283				
536.440306	256.666667	93.8180233950657				
536.817184	205.333333	76.5855817211021				
537.194038	179.333333	80.0197783952622				
537.570865	250.333333	115.787276961062				
537.947668	216.333333	63.2214148749848				
538.324445	188.333333	12.9888558327085				
538.701197	259.333333	113.422934986395				
539.077924	231	74.5236523360429				
539.454626	177	68.6243408816532				
539.831302	203.333333	64.7249984710646				
540.207953	214.666667	84.8256282564378				
540.584579	157	87.5928952377735				
540.961179	177.333333	82.3601332629098				
541.337755	185	98.7940096361698				
541.714305	193.666667	84.5611890532306				
542.090829	141.333333	89.3283385140921				
542.467329	197	165.095461323077				
542.843803	180.666667	62.1958861758632				
543.220252	186	97.6296162246113				
543.596676	194.666667	123.729984469322				
543.973074	166	84.1636557578327				
544.349448	152.333333	109.263966394467				
544.725796	124	61.0309130749029				
545.102119	172	126.464497951301				
545.478416	124	116.564719871499				
545.854689	120	144.998247139821				
546.230936	213.333333	82.765077451944				
546.607158	155	97.5318789600291				
546.983355	132	146.965318664076				
547.359526	127	93.0653954119243				
547.735673	169.666667	114.165444507896				
548.111794	215	100.598796647668				
548.48789	178.333333	139.365452983403				
548.86396	204.333333	174.798746362939				
549.240006	130	98.2320120905976				
549.616026	191	80.6652478620574				
549.992021	135.333333	198.431787829479				
550.367991	182.666667	93.5316329928635				
550.743936	139.666667	139.63144935221				
551.119856	137.666667	114.397902907519				
551.49575	196	113.164326506628				
551.871619	146.333333	131.9307223017				
552.247463	196.333333	148.363755292733				
552.623282	194	161.13009247973				
552.999076	161.333333	144.563067862688				
553.374844	146	164.329346289447				
553.750587	200.666667	169.428929912168				
554.126305	165	190.861817730851				
554.501998	160.666667	119.628009745497				
554.877666	212.333333	211.060839956105				
555.253309	136.666667	152.160308362675				
555.628926	200.333333	213.926412813046				
556.004519	191.333333	181.35915661154				
556.380086	142.666667	199.791870453835				
556.755628	175	164.557889492093				
557.131145	142.333333	181.323878726312				
557.506636	142.666667	158.423172004333				
557.882103	168.666667	159.855770630477				
558.257544	134.666667	143.955005300422				
558.632961	95.666667	177.72088031849				
559.008352	140.666667	218.486724380359				
559.383718	152.666667	196.585873638191				
559.759059	130.666667	171.018327091984				
560.134374	151.333333	158.784083589579				
560.509665	148.666667	206.549812435297				
560.884931	162.666667	172.982179476977				
561.260171	128.666667	254.414516562458				
561.635386	189	170.180158843901				
562.010576	118.333333	185.279104321307				
562.385741	223.666667	264.711354994675				
562.760881	115.333333	231.143576864004				
563.135996	103.666667	206.575769929296				
563.511086	110	189.674601190551				
563.88615	134	236.440068495606				
564.26119	147.333333	175.205509148785				
564.636204	162.333333	245.637585845764				
565.011193	131	218.069633738706				
565.386157	152.333333	257.83498582761				
565.761097	130.333333	249.600310264637				
566.13601	124.666667	244.032270593304				
566.510899	137.666667	229.464203270095				
566.885763	150	216.562774142848				
567.260602	169.666667	272.661316211562				
567.635416	127.333333	282.42649547624				
568.010204	105.333333	224.524978784718				
568.384968	191.333333	297.290100441319				
568.759706	204.333333	284.055192141722				
569.134419	114.333333	259.820256038086				
569.509108	138.333333	247.251958282575				
569.883771	160	217.016963570864				
570.258409	110	214.781940055115				
570.633022	136	198.213554735328				
571.00761	145.333333	199.311807611504				
571.382173	94.333333	328.743364683642				
571.756711	206	318.841559951742				
572.131224	197	239.939725415804				
572.505711	77.666667	265.704528923667				
572.880174	179	263.802636779654				
573.254612	122	280.234049831603				
573.629024	195.333333	291.998766927353				
574.003412	130.333333	235.763455371226				
574.377775	151.333333	255.194782011062				
574.752112	181.333333	276.292745694698				
575.126425	177	244.390680726459				
575.500712	138	316.155253802019				
575.874974	126.333333	280.253130073542				
576.249212	136	288.350979693189				
576.623424	108	304.782132356636				
576.997612	134.333333	315.213257368208				
577.371774	109	314.97768542358				
577.745911	190.666667	279.742085674914				
578.120023	148.333333	335.17312312221				
578.494111	104	271.93746591763				
578.868173	129.666667	264.701778756851				
579.24221	201	282.466063792034				
579.616223	111	295.563653175341				
579.99021	174.333333	281.661213602448				
580.364172	131.666667	326.425411225518				
580.738109	186.333333	310.856247044549				
581.112022	192.333333	299.953722211705				
581.485909	174.333333	345.717833422661				
581.859771	166.333333	386.14858282958				
582.233608	144.333333	310.912637432461				
582.607421	154.666667	297.009996383465				
582.981208	156.333333	290.44065937827				
583.35497	127.666667	314.204627569038				
583.728708	170	324.301900107929				
584.10242	173	309.399143690621				
584.476107	129.333333	289.163024469275				
584.84977	176.666667	368.593544596052				
585.223407	127.333333	391.357368766631				
585.59702	141.333333	347.454497285333				
585.970607	144.666667	370.551596847836				
586.34417	134.666667	386.648668758463				
586.717707	189.666667	394.74570971289				
587.09122	134	383.842724015441				
587.464708	135.666667	413.273042513954				
587.838171	204.333333	390.36999920843				
588.211608	224.666667	380.800258946706				
588.585021	168.333333	433.230491033106				
588.958409	193.333333	440.327360315468				
589.331772	160.333333	444.424201793793				
589.70511	210.333333	494.854347468079				
590.078423	152.666667	474.951131338328				
590.451711	103.666667	447.381219404539				
590.824974	111.666667	444.477944666713				
591.198213	113	461.57464327701				
591.571426	155.333333	464.671311931107				
591.944614	189.333333	412.434617781167				
592.317778	148	427.531229979351				
592.690916	181.666667	425.627811221335				
593.06403	137.666667	466.057698811443				
593.437119	183.666667	425.154224597514				
593.810183	191.666667	435.917387579546				
594.183221	192	437.013854605379				
594.556235	108	447.776959979336				
594.929225	175.333333	497.206704701417				
595.302189	122.333333	518.303086467299				
595.675128	174	465.732772429142				
596.048042	132.333333	521.829096586948				
596.420932	140	517.258726092878				
596.793796	179.333333	436.354991642608				
597.166636	198	472.784563540462				
597.539451	156.666667	554.880773634278				
597.912241	189.333333	475.976954924057				
598.285006	210.333333	499.739773409797				
598.657746	254.666667	558.8358970915				
599.030461	134	481.265324969165				
599.403152	207.666667	441.694725194954				
599.775817	135.333333	497.457428464544				
600.148458	149.333333	503.553438082257				
600.521073	207.333333	507.982750743771				
600.893664	143	480.412035753409				
601.26623	123.666667	483.174624959009				
601.638771	208	497.603852360571				
602.011288	145.666667	477.699719110257				
602.383779	161.333333	582.128888903743				
602.756246	141.666667	630.558031045354				
603.128687	200.666667	533.653809230765				
603.501104	231.666667	514.0828937643				
603.873496	151.333333	485.178616493796				
604.245863	140.666667	498.607643419256				
604.618206	185	542.703309692839				
604.990523	102	549.132279010222				
605.362816	125.333333	549.561220675729				
605.735084	217	570.990133537199				
606.107326	249.666667	502.085682442469				
606.479545	248.666667	560.181205848025				
606.851738	173.333333	592.276699297381				
607.223906	119.333333	503.0388299427				
607.59605	177	537.467599936142				
607.968169	242.666667	563.229674125546				
608.340263	237.333333	515.325053510913				
608.712332	181.666667	527.753737092242				
609.084376	223	471.849058869533				
609.456396	203	538.277685994948				
609.82839	204.666667	500.372949164163				
610.20036	251.666667	542.801518681502				
610.572305	208.666667	513.230059394804				
610.944226	202.666667	593.991906456229				
611.316121	173	514.753722561455				
611.687992	233.666667	544.848845014805				
612.059838	258.666667	514.277271664116				
612.431659	188	519.37233550939				
612.803455	203.333333	484.467371550627				
613.175227	215.333333	502.895712939987				
613.546973	241.333333	513.324024373147				
613.918695	248	454.752308154432				
614.290393	238	479.51389728384				
614.662065	277.333333	439.275457457049				
615.033712	181	488.03698782622				
615.405335	284.333333	512.131824543515				
615.776933	222.333333	453.559965456772				
616.148507	252.666667	445.321411718153				
616.520055	229.333333	541.416162023334				
616.891579	275	777.510883676639				
617.263078	278	486.605577525907				
617.634552	252.333333	450.033575571136				
618.006001	299	396.461544812328				
618.377426	323.333333	449.556153401644				
618.748826	329.666667	396.317399186922				
619.120201	236	419.078616168162				
619.491552	265.333333	377.839806497525				
619.862877	283.666667	432.93429887069				
620.234178	288.666667	377.362097591978				
620.605454	328	352.789867509229				
620.976706	307	312.884276774603				
621.347932	377.333333	384.645322083778				
621.719134	260.666667	394.739673741076				
622.090312	300.333333	334.500663746499				
622.461464	345.666667	258.594957795722				
622.832592	319	314.689224193068				
623.203695	303.333333	391.116794786377				
623.574773	368.666667	298.544336575649				
623.945827	314	325.638516713044				
624.316856	328.666667	318.399336046401				
624.68786	358	292.16012557572				
625.058839	366.333333	286.254220301002				
625.429794	414	224.681620374407				
625.800724	423	254.775657643774				
626.171629	363	266.536334109104				
626.54251	404	227.963648922558				
626.913366	458.666667	294.057600931973				
627.284197	361	272.484858137351				
627.655003	492.666667	246.245420538691				
628.025785	461.666667	214.005954288155				
628.396542	471.666667	270.433126233581				
628.767275	434.666667	297.193603527131				
629.137982	443.666667	178.954051864482				
629.508665	432	233.381138549956				
629.879324	461	247.474863583554				
630.249957	593	218.568559660953				
630.620566	490.333333	266.662228086475				
630.991151	493.666667	223.089201860121				
631.36171	529	226.849478677568				
631.732245	569	216.609727843139				
632.102755	551.666667	161.703282204672				
632.473241	562	140.130141914328				
632.843702	559.333333	219.223639819947				
633.214138	602.333333	273.983774921528				
633.58455	531.333333	205.743882371233				
633.954937	624.666667	227.837295016899				
634.325299	642.333333	150.264011858529				
634.695637	669.666667	176.024034048282				
635.06595	638	230.450694433997				
635.436238	688.666667	198.543993015674				
635.806502	711.666667	162.303929945475				
636.176741	716.333333	162.063839071238				
636.546955	687.666667	184.823718392964				
636.917145	726	183.250237062813				
637.28731	758.666667	182.676726928624				
637.657451	807	181.103189142559				
638.027566	712.333333	218.862954400295				
638.397658	745.666667	155.622694158316				
638.767724	707.333333	131.715735960138				
639.137766	751	206.808751110084				
639.507784	750.333333	156.568404608153				
639.877776	728.666667	135.328029150023				
640.247744	683	150.420958040017				
640.617688	791.333333	174.513860278134				
640.987607	731	174.273399712214				
641.357501	756.666667	169.032911342256				
641.727371	710.666667	131.792394320421				
642.097216	750.333333	189.885182494549				
642.467036	697.666667	142.311274864639				
642.836832	686.666667	125.070672582853				
643.206603	722.333333	76.496708497029				
643.57635	752.333333	145.589383759329				
643.946072	721.333333	150.348696217591				
644.315769	631	204.107979871815				
644.685442	667	136.533902874163				
645.055091	669.333333	138.959798224634				
645.424714	658	138.718997618907				
645.794313	653.666667	156.478168361303				
646.163888	678.333333	105.237311451823				
646.533438	559	117.996426738305				
646.902963	594.333333	124.755512220749				
647.272464	624.666667	106.181237051317				
647.64194	587.333333	159.940266077847				
648.011392	592	126.365934452501				
648.380819	471.333333	138.791574023117				
648.750221	543.666667	81.8838517896954				
649.119599	527	102.976101904397				
649.488953	502.666667	135.734990367223				
649.858282	544.666667	140.160517026011				
650.227586	532.333333	121.586014880761				
650.596866	557	112.344818083635				
650.966121	486	123.103593482472				
651.335351	436.666667	123.52900607727				
651.704557	435	86.2877240201923				
652.073739	485.333333	105.713081311238				
652.442896	464	137.805076798246				
652.812028	482	99.2303764812166				
653.181136	374.333333	54.9889815123106				
653.55022	414.666667	74.4142258915283				
653.919278	402.333333	81.8394403145468				
654.288313	380.666667	107.264628237851				
654.657323	428	147.689787357116				
655.026308	390	50.1149176723445				
655.395269	351	113.540020335696				
655.764205	378	145.965094195011				
656.133116	367	96.7234722502869				
656.502004	348	87.8151578058486				
656.870866	396.333333	114.240146405211				
657.239704	313	26.6651073526967				
657.608518	310.333333	122.756707648307				
657.977307	293.333333	81.1816121398784				
658.346072	297.666667	72.6064889795742				
658.714812	319	74.0313370152321				
659.083528	307	22.4561573990136				
659.452219	350	96.8809489787575				
659.820885	278.666667	87.6390447544636				
660.189528	256.333333	68.0637810304549				
660.558145	270	122.155154350247				
660.926738	320	107.579833018163				
661.295307	312	64.6711500342021				
661.663851	274	107.429106246204				
662.032371	300.666667	126.187033806329				
662.400866	251.666667	69.9449325624168				
662.769337	235.666667	134.369470666628				
663.137783	234.333333	6.79397996680183				
663.506205	234.333333	64.8851286150992				
663.874602	254	77.9762484593587				
664.242975	174.666667	66.067339651742				
664.611324	337.333333	116.825071192249				
664.979648	245.666667	89.5827729287182				
665.347947	224.666667	70.3404458611496				
665.716222	258.333333	105.764758141705				
666.084473	229.666667	16.1890427703837				
666.452699	209	54.9466325950249				
666.8209	231.333333	54.0375256156282				
667.189078	179	94.4617261365167				
667.55723	212	73.5525637012061				
667.925359	179	112.310040766181				
668.293463	196.333333	84.4008230271173				
668.661542	204.333333	77.4915764840164				
669.029597	230	89.5823012890389				
669.397628	207	67.0063324421855				
669.765634	215.333333	75.430334791294				
670.133615	229.333333	82.8543083363649				
670.501573	199.666667	68.278255381721				
670.869506	189.666667	36.3688406230393				
671.237414	194.333333	101.45939706032				
671.605298	122	67.5499248457241				
671.973158	144.333333	68.3070929792522				
672.340993	203.333333	54.0642313087424				
672.708804	190	29.1546759863563				
673.07659	169	90.2450908599325				
673.444352	205	81.0021460816324				
673.812089	157.666667	67.7591714992946				
674.179802	150.333333	76.8495032650804				
674.547491	198.333333	100.27314037899				
674.915156	187.666667	79.6967498410233				
